Sale Date,Order ID,Number of Items,Payment Method,Date Shipped,Ship City,Ship State,Ship Zipcode,Ship Country,Currency,Order Value,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Shipping,Sales Tax,Order Total,Status,Card Processing Fees,Order Net,Adjusted Order Total,Adjusted Card Processing Fees,Adjusted Net Order Amount,Order Type,Payment Type,InPerson Discount,InPerson Location
12/7/2019,1543068994,1,Credit Card,12/8/2019,Little Rock,AR,72212,United States,USD,22,,,0,0,0,0,23.98,,0.97,21.03,,,,online,online_cc,,
12/6/2019,1552609791,1,Credit Card,12/9/2019,Tulsa,OK,74114,United States,USD,30,,,0,0,0,0,32.56,,1.23,28.77,,,,online,online_cc,,
12/6/2019,1542963060,1,Credit Card,12/9/2019,Watsontown,PA,17777,United States,USD,75,,,0,0,0,0,79.5,,2.64,72.36,,,,online,online_cc,,
12/6/2019,1552496541,1,Credit Card,12/8/2019,bend,OR,97702,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
12/6/2019,1552493265,1,Credit Card,12/9/2019,eucha,OK,74342,United States,USD,18,,,0,0,0,0,19.06,,0.82,17.18,,,,online,online_cc,,
12/6/2019,1552445357,1,Credit Card,12/9/2019,Orlando,FL,32806,United States,USD,10,,,0,0,0,0,10,,0.55,9.45,,,,online,online_cc,,
12/6/2019,1552292203,3,Credit Card,12/8/2019,Jonesborough,TN,37659,United States,USD,65,,,0,0,0,0,65,,2.2,62.8,,1.75,48.25,online,online_cc,,
12/6/2019,1542605848,1,Credit Card,12/8/2019,Muscadine,AL,36269,United States,USD,29,,,0,0,0,0,31.32,,1.19,27.81,,,,online,online_cc,,
12/5/2019,1542240456,1,Credit Card,12/7/2019,ALVIN,TX,77511,United States,USD,25,,,0,0,0,0,27.07,,1.06,23.94,,,,online,online_cc,,
12/5/2019,1542226768,1,Credit Card,12/7/2019,Santa Maria,CA,93454,United States,USD,22,,,0,0,0,0,23.93,,0.97,21.03,,,,online,online_cc,,
12/5/2019,1542225950,1,Credit Card,12/7/2019,Fairway,KS,66205,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
12/5/2019,1542094064,1,Credit Card,12/6/2019,Frankinville,NJ,8322,United States,USD,10,,,0,0,0,0,10.66,,0.57,9.43,,,,online,online_cc,,
12/5/2019,1551670105,1,Credit Card,12/7/2019,WOODBRIDGE,VA,22193-7911,United States,USD,12,,,0,0,0,0,12.72,,0.63,11.37,,,,online,online_cc,,
12/5/2019,1541864298,1,Credit Card,12/7/2019,Piggott,AR,72454,United States,USD,15,,,0,0,0,0,16.21,,0.74,14.26,,,,online,online_cc,,
12/5/2019,1551449393,1,Credit Card,12/7/2019,New York,NY,10016,United States,USD,18,,,0,0,0,0,19.6,,0.84,17.16,,,,online,online_cc,,
12/5/2019,1551392637,1,Credit Card,12/7/2019,Mesa,AZ,85204-6344,United States,USD,45,,,0,0,0,0,48.88,,1.72,43.28,,,,online,online_cc,,
12/5/2019,1551388525,1,Credit Card,12/7/2019,Pompano Beach,FL,33064-6752,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/5/2019,1551291251,1,Credit Card,12/5/2019,Chicago,IL,60622-5642,United States,USD,25,,,0,0,5,0,30,,1.15,28.85,,,,online,online_cc,,
12/5/2019,1541680580,1,Credit Card,12/7/2019,Maryville,IL,62062,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/5/2019,1551254323,1,Credit Card,12/7/2019,Raleigh,NC,27613,United States,USD,10,SAVE15NOW,% off,1.5,0,0,0,8.5,,0.51,7.99,,,,online,online_cc,,
12/5/2019,1551072171,1,Credit Card,12/5/2019,Huntsville,AL,35801-2408,United States,USD,40,,,0,0,5,0,48.6,,1.71,43.29,,,,online,online_cc,,
12/5/2019,1551071033,1,Credit Card,12/6/2019,LA FARGE,WI,54639,United States,USD,18,,,0,0,0,0,18.99,,0.82,17.18,,,,online,online_cc,,
12/4/2019,1541411984,2,Credit Card,12/5/2019,Blacksburg,VA,24060,United States,USD,31,,,0,0,0,0,32.64,,1.23,29.77,,,,online,online_cc,,
12/4/2019,1541311390,1,Credit Card,12/6/2019,Chesapeake,VA,23323,United States,USD,22,,,0,0,0,0,23.32,,0.95,21.05,,,,online,online_cc,,
12/4/2019,1550693609,1,Credit Card,12/6/2019,Granger,IN,46530,United States,USD,35,,,0,0,0,0,37.45,,1.37,33.63,,,,online,online_cc,,
12/4/2019,1550642291,1,Credit Card,12/6/2019,Nokomis,IL,62075-1332,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
12/4/2019,1540915554,1,Credit Card,12/6/2019,GUYTON,GA,31312,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
12/4/2019,1550515797,1,Credit Card,12/6/2019,Meadow Vista,CA,95722,United States,USD,28,,,0,0,0,0,30.03,,1.15,26.85,,,,online,online_cc,,
12/4/2019,1540745436,1,Credit Card,12/6/2019,West Hollywood,CA,900692805,United States,USD,28,,,0,0,0,0,30.66,,1.17,26.83,,,,online,online_cc,,
12/4/2019,1550290381,1,Credit Card,12/5/2019,LARAMIE,WY,82072,United States,USD,100,20OFF100,% off,20,0,0,0,84.8,,2.79,77.21,,,,online,online_cc,,
12/4/2019,1540680172,1,Credit Card,12/5/2019,Naples,FL,34108,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
12/3/2019,1540592278,1,Credit Card,12/5/2019,Bentonville,AR,72712,United States,USD,45,,,0,0,0,0,48.83,,1.71,43.29,,,,online,online_cc,,
12/3/2019,1550056535,1,Credit Card,12/5/2019,Allen,TX,75002,United States,USD,35,,,0,0,0,0,37.89,,1.39,33.61,,,,online,online_cc,,
12/3/2019,1549997879,1,Credit Card,12/5/2019,Hartville,OH,44632,United States,USD,15,,,0,0,0,0,15.97,,0.73,14.27,,,,online,online_cc,,
12/3/2019,1549968335,1,Credit Card,12/5/2019,West Chester,PA,19380,United States,USD,20,,,0,0,0,0,21.2,,0.89,19.11,,,,online,online_cc,,
12/3/2019,1540319570,1,Credit Card,12/5/2019,FAIRFAX,VA,22032,United States,USD,120,20OFF100,% off,24,0,0,0,101.76,,3.3,92.7,,,,online,online_cc,,
12/3/2019,1549857905,1,Credit Card,12/5/2019,Mount Hermon,CA,95041,United States,USD,30,,,0,0,0,0,32.71,,1.23,28.77,,,,online,online_cc,,
12/3/2019,1540172842,1,Credit Card,12/5/2019,MINDEN,NV,89423,United States,USD,20,,,0,0,0,0,21.42,,0.89,19.11,,,,online,online_cc,,
12/3/2019,1549616869,1,Credit Card,12/5/2019,Boulder,CO,80301,United States,USD,20,,,0,0,0,0,20.8,,0.87,19.13,,,,online,online_cc,,
12/3/2019,1549462695,1,Credit Card,12/5/2019,Rapid City,SD,57702,United States,USD,10,,,0,0,0,0,10.65,,0.57,9.43,,,,online,online_cc,,
12/3/2019,1539811562,1,Credit Card,12/4/2019,Baker city,OR,97814,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
12/3/2019,1549410417,1,Credit Card,12/4/2019,Baker city,OR,97814,United States,USD,30,,,0,0,0,0,30,,1.15,28.85,,,,online,online_cc,,
12/2/2019,1539707724,1,Credit Card,12/4/2019,Los Altos,CA,94022,United States,USD,28,,,0,0,0,0,30.52,,1.17,26.83,,,,online,online_cc,,
12/2/2019,1549313741,1,Credit Card,12/4/2019,Hillsborough,NC,27278,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
12/2/2019,1549218723,1,Credit Card,12/4/2019,Ocala,FL,34482,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
12/2/2019,1539569210,1,Credit Card,12/4/2019,Bedford,OH,44146,United States,USD,15,,,0,0,0,0,16.2,,0.74,14.26,,,,online,online_cc,,
12/2/2019,1549038187,1,Credit Card,12/3/2019,Dinuba,CA,93618,United States,USD,18,,,0,0,0,0,19.4,,0.83,17.17,,,,online,online_cc,,
12/2/2019,1539408144,1,Credit Card,12/4/2019,San Francisco,CA,94131,United States,USD,75,,,0,0,0,0,81.38,,2.69,72.31,,,,online,online_cc,,
12/2/2019,1548891077,1,Credit Card,12/4/2019,Saint Louis,MO,63129-2127,United States,USD,35,,,0,0,0,0,35,,1.3,33.7,,,,online,online_cc,,
12/2/2019,1539199564,1,Credit Card,12/4/2019,St. Augustine Beach,FL,32080,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/2/2019,1548753599,1,Credit Card,12/4/2019,Pontiac,IL,61764,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
12/2/2019,1548543513,1,Credit Card,12/4/2019,White Plains,NY,10606,United States,USD,18,,,0,0,0,0,19.51,,0.84,17.16,,,,online,online_cc,,
12/2/2019,1538846362,1,Credit Card,12/2/2019,Wilmington,NC,28405,United States,USD,17,,,0,0,0,0,17,,0.76,16.24,,,,online,online_cc,,
12/2/2019,1538700154,1,Credit Card,12/4/2019,Jonesborough,TN,37659,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
12/2/2019,1548187511,1,Credit Card,12/4/2019,Midvale,UT,84047,United States,USD,40,,,0,0,0,0,42.9,,1.54,38.46,,,,online,online_cc,,
12/2/2019,1548156231,1,Credit Card,12/4/2019,Saint Louis,MO,63126,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/1/2019,1538477774,1,Credit Card,12/4/2019,New York,NY,10028-0899,United States,USD,45,,,0,0,0,0,49,,1.72,43.28,,,,online,online_cc,,
12/1/2019,1548043821,1,Credit Card,12/4/2019,Casper,WY,82609,United States,USD,15,,,0,0,0,0,15.75,,0.72,14.28,,,,online,online_cc,,
12/1/2019,1538376294,1,Credit Card,12/4/2019,Fargo,ND,58102,United States,USD,25,,,0,0,0,0,26.88,,1.06,23.94,,,,online,online_cc,,
12/1/2019,1538372916,1,Credit Card,12/4/2019,Rockaway Beach,NY,11693,United States,USD,25,,,0,0,0,0,27.22,,1.07,23.93,,,,online,online_cc,,
12/1/2019,1538367078,1,Credit Card,12/4/2019,Roanoke,LA,70581,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
12/1/2019,1547857609,1,Credit Card,12/4/2019,West Hartford,CT,6119,United States,USD,25,,,0,0,0,0,26.59,,1.05,23.95,,,,online,online_cc,,
12/1/2019,1547832885,1,Credit Card,12/3/2019,RIDGELAND,MS,39157,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
12/1/2019,1547817921,1,Credit Card,12/4/2019,Fitchburg,WI,53711,United States,USD,18,,,0,0,0,0,18.99,,0.82,17.18,,,,online,online_cc,,
12/1/2019,1538092810,1,Credit Card,12/3/2019,Des Plaines,IL,60018,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/1/2019,1547588145,2,Credit Card,12/3/2019,Washington,CT,6793,United States,USD,70,,,0,0,0,0,74.45,,2.48,67.52,,,,online,online_cc,,
12/1/2019,1547560299,1,Credit Card,12/2/2019,Schoolcraft,MI,49087,United States,USD,10,,,0,0,0,0,10,,0.55,9.45,,,,online,online_cc,,
12/1/2019,1547524673,1,Credit Card,12/4/2019,Napa,CA,94558,United States,USD,18,,,0,0,0,0,19.4,,0.83,17.17,,,,online,online_cc,,
12/1/2019,1537903866,1,Credit Card,12/3/2019,Livermore,CA,94551,United States,USD,15,,,0,0,0,0,16.39,,0.74,14.26,,,,online,online_cc,,
12/1/2019,1537903030,1,Credit Card,12/3/2019,CHOCTAW,OK,73020,United States,USD,15,,,0,0,0,0,16.32,,0.74,14.26,,,,online,online_cc,,
12/1/2019,1547463263,1,Credit Card,12/3/2019,Dallas,TX,75287,United States,USD,18,,,0,0,0,0,19.49,,0.83,17.17,,,,online,online_cc,,
12/1/2019,1537712516,1,Credit Card,12/1/2019,north haven,ME,4853,United States,USD,30,,,0,0,5,0,36.93,,1.36,33.64,,,,online,online_cc,,
12/1/2019,1547249813,1,Credit Card,12/4/2019,Jupiter,FL,33458,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
12/1/2019,1547194261,1,Credit Card,12/2/2019,Laveen,AZ,85339,United States,USD,12,,,0,0,0,0,13.03,,0.64,11.36,,,,online,online_cc,,
11/30/2019,1547146859,1,Credit Card,12/2/2019,Los Angeles,CA,90031-1317,United States,USD,15,,,0,0,0,0,16.43,,0.74,14.26,,,,online,online_cc,,
11/30/2019,1537507646,1,Credit Card,12/2/2019,Warrenton,VA,20187,United States,USD,25,,,0,0,0,0,26.33,,1.04,23.96,,,,online,online_cc,,
11/30/2019,1537451988,1,Credit Card,12/2/2019,Lowville,NY,13367-2933,United States,USD,13,,,0,0,0,0,14.04,,0.67,12.33,,,,online,online_cc,,
11/30/2019,1537419884,1,Credit Card,12/2/2019,dewitt,VA,23840,United States,USD,18,,,0,0,0,0,18.95,,0.82,17.18,,,,online,online_cc,,
11/30/2019,1537382934,1,Credit Card,12/2/2019,Cleves,OH,45002,United States,USD,45,THANKSGIVING,% off,9,0,0,0,38.52,,1.41,34.59,,,,online,online_cc,,
11/30/2019,1537340976,1,Credit Card,12/2/2019,Brooklyn,NY,11226-5772,United States,USD,60,THANKSGIVING,% off,12,0,0,0,52.26,,1.82,46.18,,,,online,online_cc,,
11/30/2019,1546945959,1,Credit Card,12/2/2019,Manassas,VA,20110,United States,USD,18,,,0,0,0,0,19.08,,0.82,17.18,,,,online,online_cc,,
11/30/2019,1546870513,1,Credit Card,12/1/2019,Dallas,TX,75219,United States,USD,18,,,0,0,0,0,19.49,,0.83,17.17,,,,online,online_cc,,
11/30/2019,1546766553,1,Credit Card,12/2/2019,Brighton,CO,80603,United States,USD,12,,,0,0,0,0,12.35,,0.62,11.38,,,,online,online_cc,,
11/30/2019,1546717547,1,Credit Card,12/2/2019,New Hartford,NY,13413,United States,USD,20,,,0,0,0,0,21.75,,0.9,19.1,,,,online,online_cc,,
11/30/2019,1546503497,1,Credit Card,12/2/2019,JEFFERSON HILLS,PA,15025,United States,USD,20,,,0,0,0,0,21.4,,0.89,19.11,,,,online,online_cc,,
11/30/2019,1536890500,1,Credit Card,12/2/2019,Roanoke,TX,76262,United States,USD,65,THANKSGIVING,% off,13,0,0,0,56.29,,1.94,50.06,,,,online,online_cc,,
11/30/2019,1546471695,1,Credit Card,12/2/2019,Grawn,MI,49637,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/30/2019,1536680218,1,Credit Card,12/1/2019,DALLAS,TX,75203-1247,United States,USD,60,THANKSGIVING,% off,12,0,0,0,51.96,,1.81,46.19,,,,online,online_cc,,
11/30/2019,1536666820,1,Credit Card,12/1/2019,Floral Park,NY,11001,United States,USD,15,,,0,0,0,0,16.3,,0.74,14.26,,,,online,online_cc,,
11/29/2019,1536618062,1,Credit Card,12/1/2019,WASHINGTON,DC,20001-3383,United States,USD,15,,,0,0,0,0,15.9,,0.73,14.27,,,,online,online_cc,,
11/29/2019,1546037169,1,Credit Card,12/1/2019,Montclair,VA,22025,United States,USD,15,,,0,0,0,0,15.91,,0.73,14.27,,,,online,online_cc,,
11/29/2019,1536230566,2,Credit Card,12/1/2019,New Bedford,MA,2745,United States,USD,65,THANKSGIVING,% off,13,0,0,0,55.25,,1.91,50.09,,,,online,online_cc,,
11/29/2019,1536230198,1,Credit Card,12/1/2019,Highland Park,IL,60035,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/29/2019,1536196046,1,Credit Card,12/2/2019,Sand Springs,OK,74063-3251,United States,USD,35,THANKSGIVING,% off,7,0,0,0,30.49,,1.16,26.84,,,,online,online_cc,,
11/29/2019,1545806379,1,Credit Card,12/1/2019,Pittsfield,MA,1201,United States,USD,18,,,0,0,0,0,19.13,,0.82,17.18,,,,online,online_cc,,
11/29/2019,1545750117,1,Credit Card,12/1/2019,QUINCY,IL,62305,United States,USD,10,,,0,0,0,0,10,,0.55,9.45,,,,online,online_cc,,
11/29/2019,1545672905,1,Credit Card,12/1/2019,Pasadena,MD,21122,United States,USD,40,THANKSGIVING,% off,8,0,0,0,33.92,,1.27,30.73,,,,online,online_cc,,
11/29/2019,1545671743,1,Credit Card,12/1/2019,Mount Prospect,IL,60056,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/29/2019,1535760680,1,Credit Card,12/1/2019,Berkley,MI,48072,United States,USD,40,THANKSGIVING,% off,8,0,0,0,32,,1.21,30.79,,,,online,online_cc,,
11/29/2019,1535664408,1,Credit Card,12/1/2019,Stockton,CA,95209,United States,USD,15,,,0,0,0,0,16.36,,0.74,14.26,,,,online,online_cc,,
11/28/2019,1545224599,1,Credit Card,12/1/2019,Bartlesville,OK,74003,United States,USD,18,,,0,0,0,0,18.81,,0.81,17.19,,,,online,online_cc,,
11/28/2019,1535549578,1,Credit Card,12/1/2019,Frankfort,KY,40601,United States,USD,12,,,0,0,0,0,12.72,,0.63,11.37,,,,online,online_cc,,
11/28/2019,1535501044,2,Credit Card,11/30/2019,South Orange,NJ,7079,United States,USD,50,THANKSGIVING,% off,10,0,0,0,42.66,,1.53,38.47,,,,online,online_cc,,
11/28/2019,1535492754,1,Credit Card,12/1/2019,PADUCAH,KY,42003,United States,USD,20,,,0,0,0,0,21.2,,0.89,19.11,,,,online,online_cc,,
11/28/2019,1535481290,1,Credit Card,12/1/2019,Ft Worth,TX,76133,United States,USD,40,THANKSGIVING,% off,8,0,0,0,34.64,,1.29,30.71,,,,online,online_cc,,
11/28/2019,1535456998,1,Credit Card,12/1/2019,ELIZABETHTON,TN,37643,United States,USD,13,,,0,0,0,0,13,,0.64,12.36,,,,online,online_cc,,
11/28/2019,1544983229,1,Credit Card,11/29/2019,Islamorada,FL,33036,United States,USD,40,,,0,0,5,0,45,,1.6,43.4,,,,online,online_cc,,
11/28/2019,1544936445,1,Credit Card,12/1/2019,Alachua,FL,32615,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/28/2019,1535286108,1,Credit Card,12/1/2019,HAHIRA,GA,31632,United States,USD,50,,,0,0,0,0,50,,1.75,48.25,,,,online,online_cc,,
11/28/2019,1535245842,1,Credit Card,12/1/2019,Farmers Branch,TX,75234,United States,USD,15,,,0,0,0,0,16.24,,0.74,14.26,,,,online,online_cc,,
11/28/2019,1544820645,1,Credit Card,12/1/2019,Lancaster,PA,17601,United States,USD,60,,,0,0,0,0,63.6,,2.16,57.84,,,,online,online_cc,,
11/28/2019,1544734851,1,Credit Card,12/1/2019,Choudrant,LA,71227-3189,United States,USD,18,SAVE15,% off,2.7,0,0,0,15.3,,0.71,14.59,,,,online,online_cc,,
11/28/2019,1544694137,1,Credit Card,11/30/2019,Westminster,CO,80031,United States,USD,18,,,0,0,0,0,18.72,,0.81,17.19,,,,online,online_cc,,
11/28/2019,1535062184,1,Credit Card,11/30/2019,Tuscaloosa,AL,35406,United States,USD,40,,,0,0,0,0,43.2,,1.55,38.45,,,,online,online_cc,,
11/28/2019,1535061736,1,Credit Card,11/30/2019,Yelm,WA,98597,United States,USD,18,,,0,0,0,0,19.64,,0.84,17.16,,,,online,online_cc,,
11/27/2019,1544577507,1,Credit Card,11/29/2019,Centennial,CO,80112,United States,USD,20,,,0,0,0,0,20.8,,0.87,19.13,,,,online,online_cc,,
11/27/2019,1534904272,1,Credit Card,11/29/2019,LONG BEACH,CA,90808,United States,USD,35,,,0,0,0,0,38.59,,1.41,33.59,,,,online,online_cc,,
11/27/2019,1534881720,1,Credit Card,11/29/2019,LAMBERTVILLE,NJ,8530,United States,USD,75,SAVE15NOW,% off,11.25,0,0,0,67.97,,2.29,61.46,,,,online,online_cc,,
11/27/2019,1544456531,1,Credit Card,11/29/2019,Knoxville,TN,37922-6375,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/27/2019,1544433743,1,Credit Card,11/29/2019,HATTIESBURG,MS,39401,United States,USD,50,,,0,0,0,0,50,,1.75,48.25,,,,online,online_cc,,
11/27/2019,1534753168,1,Credit Card,11/28/2019,Roseville,MI,48066,United States,USD,22,,,0,0,0,0,22,,0.91,21.09,,,,online,online_cc,,
11/27/2019,1534490624,1,Credit Card,11/29/2019,San Jose,CA,95117,United States,USD,18,,,0,0,0,0,19.68,,0.84,17.16,,0.77,16.72,online,online_cc,,
11/27/2019,1544068231,1,Credit Card,11/28/2019,Lake Charles,LA,70611,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/27/2019,1534447164,1,Credit Card,11/28/2019,Orangeburg,SC,29115,United States,USD,18,,,0,0,0,0,19.26,,0.83,17.17,,,,online,online_cc,,
11/26/2019,1544001355,1,Credit Card,11/28/2019,Newton,IA,50208,United States,USD,18,,,0,0,0,0,19.08,,0.82,17.18,,,,online,online_cc,,
11/26/2019,1534310040,1,Credit Card,11/27/2019,Fort Lauderdale,FL,33308,United States,USD,22,,,0,0,0,0,22,,0.91,21.09,,,,online,online_cc,,
11/26/2019,1543796623,1,Credit Card,11/28/2019,Lawrence,KS,66047,United States,USD,16,,,0,0,0,0,16,,0.73,15.27,,,,online,online_cc,,
11/26/2019,1534112944,1,Credit Card,11/28/2019,Frankfort,IL,60423,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/26/2019,1543611033,1,Credit Card,11/28/2019,moncks corner,SC,29461,United States,USD,35,,,0,0,0,0,37.8,,1.38,33.62,,,,online,online_cc,,
11/26/2019,1543582811,1,Credit Card,11/26/2019,Marshfield,MA,2050,United States,USD,15,,,0,0,0,0,15.94,,0.73,14.27,,,,online,online_cc,,
11/26/2019,1543552707,1,Credit Card,11/27/2019,Duluth,MN,55803,United States,USD,20,,,0,0,0,0,21.78,,0.9,19.1,,,,online,online_cc,,
11/26/2019,1533888262,1,Credit Card,11/28/2019,Doral,FL,33166-6640,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/26/2019,1533855568,2,Credit Card,11/28/2019,San Diego,CA,92121-2913,United States,USD,23,,,0,0,0,0,24.79,,0.99,22.01,,,,online,online_cc,,
11/25/2019,1543435957,1,Credit Card,11/27/2019,JACKSONVILLE,FL,32216,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
11/25/2019,1543418963,1,Credit Card,11/27/2019,Pearl City,HI,96782-3509,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/25/2019,1543412419,1,Credit Card,11/27/2019,Walnut Creek,CA,94598,United States,USD,10,,,0,0,0,0,10.83,,0.57,9.43,,,,online,online_cc,,
11/25/2019,1533744806,1,Credit Card,11/27/2019,Bogart,GA,30622,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/25/2019,1533713034,1,Credit Card,11/28/2019,New York,NY,10065-7939,United States,USD,18,,,0,0,0,0,19.6,,0.84,17.16,,,,online,online_cc,,
11/25/2019,1543295293,1,Credit Card,11/27/2019,Oak Ridge,NC,27310,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/25/2019,1533644218,1,Credit Card,11/27/2019,Milford,MI,48381,United States,USD,85,10OFF80,,10,0,0,0,75,,2.5,72.5,,,,online,online_cc,,
11/25/2019,1543244847,1,Credit Card,11/28/2019,Ossining,NY,10562,United States,USD,35,,,0,0,0,0,37.93,,1.39,33.61,,,,online,online_cc,,
11/25/2019,1543213281,1,Credit Card,11/28/2019,PORTLAND,OR,97219,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/25/2019,1543086745,1,Credit Card,11/28/2019,Indiana,PA,15701,United States,USD,25,,,0,0,0,0,26.5,,1.05,23.95,,,,online,online_cc,,
11/25/2019,1543065637,1,Credit Card,11/28/2019,Oregon City,OR,97045,United States,USD,45,,,0,0,0,0,45,,1.6,43.4,,,,online,online_cc,,
11/25/2019,1543036659,1,Credit Card,11/28/2019,upper montclair,NJ,7043,United States,USD,120,,,0,0,0,0,127.95,,4.09,115.91,,,,online,online_cc,,
11/25/2019,1543007901,1,Credit Card,11/28/2019,HIDDEN VALLEY LAKE,CA,95467,United States,USD,40,,,0,0,0,0,42.9,,1.54,38.46,,,,online,online_cc,,
11/25/2019,1533323552,1,Credit Card,11/28/2019,Lutz,FL,33549,United States,USD,45,,,0,0,0,0,45,,1.6,43.4,,,,online,online_cc,,
11/25/2019,1533276086,1,Credit Card,11/28/2019,Greenwood,IN,46142,United States,USD,30,,,0,0,0,0,32.1,,1.21,28.79,,,,online,online_cc,,
11/25/2019,1533262926,1,Credit Card,11/26/2019,Taylor,MI,48180,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/24/2019,1533135212,1,Credit Card,11/26/2019,Portland,OR,97206,United States,USD,12.95,,,0,0,0,0,12.95,,0.64,12.31,,,,online,online_cc,,
11/24/2019,1542725719,5,Credit Card,11/26/2019,Denham springs,LA,70706,United States,USD,81,,,0,0,0,0,81,,2.68,78.32,,,,online,online_cc,,
11/24/2019,1542677719,1,Credit Card,11/25/2019,Jewett City,CT,6351,United States,USD,15,,,0,0,0,0,15.95,,0.73,14.27,,,,online,online_cc,,
11/24/2019,1542623285,1,Credit Card,11/25/2019,Zion grove,PA,17985,United States,USD,20,,,0,0,0,0,21.2,,0.89,19.11,,,,online,online_cc,,
11/24/2019,1532977196,1,Credit Card,11/27/2019,Gilberts,IL,60136,United States,USD,20,,,0,0,0,0,20,,0.85,19.15,,,,online,online_cc,,
11/24/2019,1542532065,1,Credit Card,11/26/2019,Sacramento,CA,95831,United States,USD,8,,,0,0,0,0,8.7,,0.51,7.49,,,,online,online_cc,,
11/24/2019,1532914272,1,Credit Card,11/26/2019,BROOKSIDE,NJ,7926,United States,USD,30,,,0,0,0,0,31.99,,1.21,28.79,,,,online,online_cc,,
11/24/2019,1532851880,1,Credit Card,11/25/2019,San Francisco,CA,94115,United States,USD,45,,,0,0,0,0,48.82,,1.71,43.29,,,,online,online_cc,,
11/24/2019,1542457275,1,Credit Card,11/26/2019,Mission,KS,66202-1522,United States,USD,15,,,0,0,0,0,15,,0.7,14.3,,,,online,online_cc,,
11/24/2019,1532809070,1,Credit Card,11/25/2019,Sherwood,OR,97140,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/24/2019,1542408217,1,Credit Card,11/25/2019,Woodinville,WA,98072-5740,United States,USD,12,,,0,0,0,0,13.2,,0.65,11.35,,,,online,online_cc,,
11/24/2019,1542359571,1,Credit Card,11/25/2019,Grand Rapids,MI,49548,United States,USD,12,,,0,0,0,0,12,,0.61,11.39,,,,online,online_cc,,
11/23/2019,1532538072,1,Credit Card,11/26/2019,charlotte,NC,28270,United States,USD,18,,,0,0,0,0,18,,0.79,17.21,,,,online,online_cc,,
11/23/2019,1542137859,1,Credit Card,11/26/2019,Tacoma,WA,98406-2923,United States,USD,45,,,0,0,0,0,49.6,,1.74,43.26,,,,online,online_cc,,
11/23/2019,1542128439,1,Credit Card,11/25/2019,Houston,MS,38851,United States,USD,25,,,0,0,0,0,25,,1,24,,,,online,online_cc,,
11/23/2019,1542099577,1,Credit Card,11/26/2019,Cumming,GA,30040-1305,United States,USD,8,,,0,0,0,0,8,,0.49,7.51,,,,online,online_cc,,
11/23/2019,1542098115,1,Credit Card,11/26/2019,Ridgefield,WA,98642,United States,USD,18,,,0,0,0,0,19.51,,0.84,17.16,,,,online,online_cc,,
11/23/2019,1541999773,1,Credit Card,11/26/2019,Dallas,TX,75248,United States,USD,15,,,0,0,0,0,16.24,,0.74,14.26,,,,online,online_cc,,
